1,1,3272284283,2724782980,1022683013
2,1,138187491,4195038636,99928660
3,1,2359623759,797621236,127984779
4,1,662451929,2224466386,266466256
5,1,928918185,714355413,83265823
6,1,1012184008,3891516474,303522162
7,1,3063776460,1098322140,208507823
8,1,2194238166,1306829963,50525692
9,1,357106588,2091837170,132629216
10,1,2244763858,2490932642,114859901
11,1,2050187685,3747465993,144050481
12,1,489735804,925606015,172716125
13,1,2487608538,138187491,576167922
14,1,238116151,2605792543,118990437
15,1,1315706170,1357355655,734481515
16,2,4265669768,2142212766,29297528
17,2,2030756625,2171510294,69737894
18,2,3038084234,3411621093,262803613
19,2,2410534622,3266307064,145314029
20,2,2667304792,2241248188,370779442
21,2,2100494519,3921619167,310040103
22,2,3611390334,2612027630,654279434
23,2,2555848651,2030756625,111456141
24,2,733063720,869238953,195075492
25,2,3300887847,4231659270,63308026
26,2,3364195873,3674424706,247194461
27,2,928139212,733063720,136175233
28,3,0,772139976,154052576
29,3,909628165,428370542,51644443
30,3,3172969725,4109584032,185383264
31,3,1116931128,1046566515,14194115
32,3,223777814,10055892,255169216
33,3,2512535520,1229983026,60386000
34,3,3109777744,3899207072,16374329
35,3,4030761870,3829858282,12540292
36,3,828135093,718323602,53816374
37,3,2358450176,2554590817,154085344
38,3,3126152073,3152512175,46817652
39,3,4043302162,3842398574,56808498
40,3,3694349069,3493296400,336412801
41,3,770911368,661099877,57223725
42,3,3574254366,3032417472,120094703
43,3,2689829955,2124052738,139986329
44,3,3358352989,1925653441,3542661
45,3,154052576,1060760630,69725238
46,3,3460616091,3829709201,149081
47,3,881951467,480014985,9494517
48,3,1777535488,3915581401,135358522
49,3,2829816284,1290369026,84715328
50,3,478947030,489509502,171590375
51,3,2686813330,1226966401,3016625
52,3,3361895650,3199329827,98720441
53,3,1226966401,1375084354,550569087
54,3,3515610257,4050939923,58644109
55,3,650537405,926192552,120373963
56,3,4100110660,1929196102,194856636
57,3,1912894010,2708676161,323741311
58,3,3460765172,2264039067,54845085
59,3,898932898,0,10055892
60,3,891445984,265225108,7486914
61,3,2914531612,3298050268,195246132
62,3,2572921520,2318884152,113891810
63,3,961272608,272712022,155658520
64,3,908988790,1130485868,639375
65,3,2236635321,2432775962,121814855
66,4,2821176146,2286693663,106119314
67,4,3822234587,2463633329,180779736
68,4,1725724347,2842879211,104224606
69,4,3308097155,4172728180,122239116
70,4,3299768179,2834550235,8328976
71,4,525232540,357109336,38255672
72,4,751267412,803626289,867213460
73,4,2181067610,2392812977,70820352
74,4,2251887962,2644413065,134698828
75,4,3430336271,3994876090,163182805
76,4,357109336,395365008,62712446
77,4,3646455511,2158365540,128328123
78,4,3084834769,2947103817,214933410
79,4,1618480872,3954660777,40215313
80,4,1673365470,751267412,52358877
81,4,2927295460,3797121468,157539309
82,4,2386586790,1723776184,434589356
83,4,3774783634,2779111893,47450953
84,4,4003014323,3162037227,291952973
85,4,419821782,458077454,105410758
86,4,3593519076,1670839749,52936435
87,4,1658696185,4158058895,14669285
88,4,2173080221,2826562846,7987389
89,4,1829948953,3453990200,343131268
90,5,457330729,4090205185,204762111
91,5,2982196520,3401667644,30193953
92,5,2238727594,3778270640,263367024
93,5,2540710222,1921368253,380651678
94,5,2224576409,4041637664,14151185
95,5,1803946096,1170025919,125923944
96,5,947791690,3069412788,65888847
97,5,3354708582,3597834895,180435745
98,5,1173448701,516297801,630497395
99,5,4079424710,2899828022,88028778
100,5,1929870040,1295949863,294706369
101,5,928458849,495946333,19332841
102,5,3145865299,515279174,1018627
103,5,3071616223,2825578946,74249076
104,5,3012390473,3431861597,52676537
105,5,0,156654134,174053721
106,5,1013680537,1590656232,159768164
107,5,2502094618,457330729,38615604
108,5,4167453488,3484538134,113296761
109,5,4058703342,3048691420,20721368
110,5,3146883926,1750424396,164394644
111,5,662092840,3135301635,266366009
112,5,174053721,0,156654134
113,5,4280750249,4055788849,14217047
